packet-3-9-true	OK:id=3:size=119:wire=241:3f61caaee7c9906d8e295dcd7fc128b447767f8445ef9e2e81746d9a07d11334:remaining=0
construct-3-10	OK:241:3f61caaee7c9906d8e295dcd7fc128b447767f8445ef9e2e81746d9a07d11334:size=119
packet-3-10-false	ERROR:java.io.IOException:Received string length longer than maximum allowed (120 > 119)
packet-3-10-true	ERROR:java.io.IOException:Received string length longer than maximum allowed (120 > 119)
construct-3-11	OK:241:3f61caaee7c9906d8e295dcd7fc128b447767f8445ef9e2e81746d9a07d11334:size=119
packet-3-11-false	ERROR:java.io.IOException:Received string length longer than maximum allowed (32767 > 119)
packet-3-11-true	ERROR:java.io.IOException:Received string length longer than maximum allowed (32767 > 119)
construct-3-12	OK:241:3f61caaee7c9906d8e295dcd7fc128b447767f8445ef9e2e81746d9a07d11334:size=119
packet-3-12-false	ERROR:java.io.IOException:Received string length is less than zero! Weird string!
packet-3-12-true	ERROR:java.io.IOException:Received string length is less than zero! Weird string!
construct-255-0	OK:3:7fa54a42524916a1648ec76ce75d295024840b7a3a4f4bbaf3e43155d0014767:size=0
packet-255-0-false	OK:id=255:size=0:wire=3:7fa54a42524916a1648ec76ce75d295024840b7a3a4f4bbaf3e43155d0014767:remaining=0
packet-255-0-true	OK:id=255:size=0:wire=3:7fa54a42524916a1648ec76ce75d295024840b7a3a4f4bbaf3e43155d0014767:remaining=0
construct-255-1	OK:17:8f8eca8bb0b0cfcd5642d07bea6eaf4ffd8a1490e4538c76831df295152ea5d5:size=7
packet-255-1-false	OK:id=255:size=7:wire=17:8f8eca8bb0b0cfcd5642d07bea6eaf4ffd8a1490e4538c76831df295152ea5d5:remaining=0
packet-255-1-true	OK:id=255:size=7:wire=17:8f8eca8bb0b0cfcd5642d07bea6eaf4ffd8a1490e4538c76831df295152ea5d5:remaining=0
construct-255-2	OK:15:c26de75d55c83f70abd7c920f6c6ec6feb852912e609efffa42470710ad9904b:size=6
packet-255-2-false	OK:id=255:size=6:wire=15:c26de75d55c83f70abd7c920f6c6ec6feb852912e609efffa42470710ad9904b:remaining=0
packet-255-2-true	OK:id=255:size=6:wire=15:c26de75d55c83f70abd7c920f6c6ec6feb852912e609efffa42470710ad9904b:remaining=0
construct-255-3	OK:5:15c13f2d64fa84942a9914ad3505ed8248c5de094c64a9dd1f30e96089e1d2d3:size=1
packet-255-3-false	OK:id=255:size=1:wire=5:15c13f2d64fa84942a9914ad3505ed8248c5de094c64a9dd1f30e96089e1d2d3:remaining=0
packet-255-3-true	OK:id=255:size=1:wire=5:15c13f2d64fa84942a9914ad3505ed8248c5de094c64a9dd1f30e96089e1d2d3:remaining=0
construct-255-4	OK:5:b9307f52cb4d496b4f4f282ad0491e2fb91c08c9b04a06cf5ea5d3a854fab284:size=1
packet-255-4-false	OK:id=255:size=1:wire=5:b9307f52cb4d496b4f4f282ad0491e2fb91c08c9b04a06cf5ea5d3a854fab284:remaining=0
packet-255-4-true	OK:id=255:size=1:wire=5:b9307f52cb4d496b4f4f282ad0491e2fb91c08c9b04a06cf5ea5d3a854fab284:remaining=0
construct-255-5	OK:67:92747edcea00a0d5b786119b85757c5c93a928fa1da4b8ab4363c78751a76f27:size=32
packet-255-5-false	OK:id=255:size=32:wire=67:92747edcea00a0d5b786119b85757c5c93a928fa1da4b8ab4363c78751a76f27:remaining=0
packet-255-5-true	OK:id=255:size=32:wire=67:92747edcea00a0d5b786119b85757c5c93a928fa1da4b8ab4363c78751a76f27:remaining=0
construct-255-6	OK:69:c155fdf48751872669998c0b79b7137cbe66a68f15a86077ed0783c6c69c1682:size=33
packet-255-6-false	OK:id=255:size=33:wire=69:c155fdf48751872669998c0b79b7137cbe66a68f15a86077ed0783c6c69c1682:remaining=0
packet-255-6-true	OK:id=255:size=33:wire=69:c155fdf48751872669998c0b79b7137cbe66a68f15a86077ed0783c6c69c1682:remaining=0
construct-255-7	OK:203:506adbf67653370a2a173e005a8de36a39bbb117df870d59fd009c65a0d7de96:size=100
packet-255-7-false	OK:id=255:size=100:wire=203:506adbf67653370a2a173e005a8de36a39bbb117df870d59fd009c65a0d7de96:remaining=0
packet-255-7-true	OK:id=255:size=100:wire=203:506adbf67653370a2a173e005a8de36a39bbb117df870d59fd009c65a0d7de96:remaining=0
construct-255-8	OK:205:287235a5e9d2c867f1716e2f7e7114fc9c937ab796b7d3e6f4cac8fe667149e5:size=101
packet-255-8-false	ERROR:java.io.IOException:Received string length longer than maximum allowed (101 > 100)
packet-255-8-true	ERROR:java.io.IOException:Received string length longer than maximum allowed (101 > 100)
construct-255-9	OK:241:74dde432e52dfdb343d9214b13722696481b806408859d5c6c308b94145333fe:size=119
packet-255-9-false	ERROR:java.io.IOException:Received string length longer than maximum allowed (119 > 100)
packet-255-9-true	ERROR:java.io.IOException:Received string length longer than maximum allowed (119 > 100)
construct-255-10	OK:243:152edaa9176411300403486aee45036c2454d676afb756e144130ab0dd3b8014:size=120
packet-255-10-false	ERROR:java.io.IOException:Received string length longer than maximum allowed (120 > 100)
packet-255-10-true	ERROR:java.io.IOException:Received string length longer than maximum allowed (120 > 100)
construct-255-11	OK:65537:18c7addbf69aed5535fc3b83bee480e8142e3bd292fab86590bc75e0f3dd3538:size=32767
packet-255-11-false	ERROR:java.io.IOException:Received string length longer than maximum allowed (32767 > 100)
packet-255-11-true	ERROR:java.io.IOException:Received string length longer than maximum allowed (32767 > 100)
construct-255-12	ERROR:java.io.IOException:String too big
packet-255-12-false	ERROR:java.io.IOException:Received string length is less than zero! Weird string!
packet-255-12-true	ERROR:java.io.IOException:Received string length is less than zero! Weird string!
empty-false	OK:null:remaining=0
unknown-id-false	ERROR:java.io.IOException:Bad packet id 254
direction-4-false	OK:id=4:size=8:wire=9:93e60f669b99ad3e3ee6284b139e57adfb419960f390858e46ea565bbf82d001:remaining=1
direction-7-false	ERROR:java.io.IOException:Bad packet id 7
truncated-packet-1-false	OK:null:remaining=0
truncated-packet-2-false	OK:null:remaining=0
truncated-packet-3-false	OK:null:remaining=0
truncated-packet-4-false	OK:null:remaining=0
truncated-packet-5-false	OK:null:remaining=0
truncated-packet-6-false	OK:null:remaining=0
empty-true	OK:null:remaining=0
unknown-id-true	ERROR:java.io.IOException:Bad packet id 254
direction-4-true	ERROR:java.io.IOException:Bad packet id 4
direction-7-true	OK:id=7:size=9:wire=10:960469fe52008c3bcd16dbb2b6a327608d71734e55476b988176b257d682988f:remaining=0
truncated-packet-1-true	OK:null:remaining=0
truncated-packet-2-true	OK:null:remaining=0
truncated-packet-3-true	OK:null:remaining=0
truncated-packet-4-true	OK:null:remaining=0
truncated-packet-5-true	OK:null:remaining=0
truncated-packet-6-true	OK:null:remaining=0
